YEAR,MONTH,CUT-OFF,SKU,Description,Tran Date,Post Date,Sell UOM,QTY,PACK,KG,PC,Concession Rate (%),Gross Sales Amt  (Incl of VAT),Concession Amt  (Excl of VAT),Input VAT,Concession Amt (Incl of VAT),AREA,CHAIN,BANNER,STORE CODE,BRANCH,SKU CATEGORY,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/6/2024,6/6/2024,KG,3.12000,0.00000,3.12000,0.00000,88,1024.21000,901.30000,0.00000,901.30000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/6/2024,6/6/2024,KG,3.79000,0.00000,3.79000,0.00000,88,1667.03000,1466.99000,0.00000,1466.99000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21846,TGM - PORK RIB SHOULDER - KILO,6/6/2024,6/6/2024,KG,0.34000,0.00000,0.34000,0.00000,88,120.62000,106.15000,0.00000,106.15000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM RIB SHOULDER,RIB SHOULDER,RIB SHOULDER,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/6/2024,6/6/2024,KG,0.40000,0.00000,0.40000,0.00000,88,187.60000,165.09000,0.00000,165.09000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21862,TGM - PORKCHOP BONELESS - KILO,6/6/2024,6/6/2024,KG,1.50000,0.00000,1.50000,0.00000,88,568.57000,500.34000,0.00000,500.34000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SLBL,PORKCHOP SLBL,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/6/2024,6/6/2024,KG,0.55000,0.00000,0.55000,0.00000,88,206.56000,181.77000,0.00000,181.77000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21870,TGM - KASIM SOBL - KILO,6/6/2024,6/6/2024,KG,1.34000,0.00000,1.34000,0.00000,88,451.70000,397.50000,0.00000,397.50000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21878,TGM - BEEF KALITIRAN - KILO,6/6/2024,6/6/2024,KG,0.44000,0.00000,0.44000,0.00000,88,239.28000,210.57000,0.00000,210.57000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF KALITIRAN,BEEF KALITIRAN,BEEF KALITIRAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21920,TGM - BEEF SUKIYAKI - KILO,6/6/2024,6/6/2024,KG,1.06000,0.00000,1.06000,0.00000,88,666.74000,586.73000,0.00000,586.73000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/7/2024,6/7/2024,KG,0.82000,0.00000,0.82000,0.00000,88,300.74000,264.65000,0.00000,264.65000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/7/2024,6/7/2024,KG,0.51000,0.00000,0.51000,0.00000,88,191.40000,168.43000,0.00000,168.43000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21828,TGM - PORK MARINATED BELLY - KILO,6/7/2024,6/7/2024,KG,0.44000,0.00000,0.44000,0.00000,88,212.72000,167.14000,20.06000,187.19000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,RTC,TGM BBQ BELLY,BBQ BELLY,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/7/2024,6/7/2024,KG,0.88000,0.00000,0.88000,0.00000,88,215.30000,189.46000,0.00000,189.46000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/7/2024,6/7/2024,KG,0.30000,0.00000,0.30000,0.00000,88,113.70000,100.06000,0.00000,100.06000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/7/2024,6/7/2024,KG,1.38000,0.00000,1.38000,0.00000,88,382.24000,336.37000,0.00000,336.37000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/7/2024,6/7/2024,KG,1.14000,0.00000,1.14000,0.00000,88,376.04000,330.92000,0.00000,330.92000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/7/2024,6/7/2024,KG,0.71000,0.00000,0.71000,0.00000,88,267.20000,235.14000,0.00000,235.14000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21870,TGM - KASIM SOBL - KILO,6/7/2024,6/7/2024,KG,2.01000,0.00000,2.01000,0.00000,88,701.49000,617.31000,0.00000,617.31000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21878,TGM - BEEF KALITIRAN - KILO,6/7/2024,6/7/2024,KG,0.59000,0.00000,0.59000,0.00000,88,341.61000,300.62000,0.00000,300.62000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF KALITIRAN,BEEF KALITIRAN,BEEF KALITIRAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21881,TGM - BEEF BRISKET BL - KILO,6/7/2024,6/7/2024,KG,0.46000,0.00000,0.46000,0.00000,88,247.94000,218.19000,0.00000,218.19000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF BRISKET,BEEF BRISKET,BEEF BRISKET,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/8/2024,6/8/2024,KG,0.64000,0.00000,0.64000,0.00000,88,232.48000,204.58000,0.00000,204.58000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21828,TGM - PORK MARINATED BELLY - KILO,6/8/2024,6/8/2024,KG,0.86000,0.00000,0.86000,0.00000,88,418.10000,328.51000,39.42000,367.93000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,RTC,TGM BBQ BELLY,BBQ BELLY,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/8/2024,6/8/2024,KG,2.07000,0.00000,2.07000,0.00000,88,899.97000,791.97000,0.00000,791.97000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/8/2024,6/8/2024,KG,1.08000,0.00000,1.08000,0.00000,88,405.54000,356.88000,0.00000,356.88000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/8/2024,6/8/2024,KG,5.14000,0.00000,5.14000,0.00000,88,1429.89000,1258.30000,0.00000,1258.30000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/8/2024,6/8/2024,KG,2.61000,0.00000,2.61000,0.00000,88,869.97000,765.57000,0.00000,765.57000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/8/2024,6/8/2024,KG,0.96000,0.00000,0.96000,0.00000,88,428.80000,377.34000,0.00000,377.34000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/8/2024,6/8/2024,KG,1.00000,0.00000,1.00000,0.00000,88,469.00000,412.72000,0.00000,412.72000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21862,TGM - PORKCHOP BONELESS - KILO,6/8/2024,6/8/2024,KG,1.03000,0.00000,1.03000,0.00000,88,408.98000,359.90000,0.00000,359.90000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SLBL,PORKCHOP SLBL,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/8/2024,6/8/2024,KG,1.90000,0.00000,1.90000,0.00000,88,718.21000,632.02000,0.00000,632.02000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21869,TGM - PIGUE SOBL - KILO,6/8/2024,6/8/2024,KG,1.02000,0.00000,1.02000,0.00000,88,338.18000,297.60000,0.00000,297.60000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21870,TGM - KASIM SOBL - KILO,6/8/2024,6/8/2024,KG,0.59000,0.00000,0.59000,0.00000,88,205.91000,181.20000,0.00000,181.20000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21920,TGM - BEEF SUKIYAKI - KILO,6/8/2024,6/8/2024,KG,1.03000,0.00000,1.03000,0.00000,88,647.87000,570.13000,0.00000,570.13000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/9/2024,6/9/2024,KG,1.20000,0.00000,1.20000,0.00000,88,439.12000,386.43000,0.00000,386.43000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/9/2024,6/9/2024,KG,1.30000,0.00000,1.30000,0.00000,88,490.81000,431.91000,0.00000,431.91000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/9/2024,6/9/2024,KG,1.13000,0.00000,1.13000,0.00000,88,496.07000,436.54000,0.00000,436.54000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/9/2024,6/9/2024,KG,2.46000,0.00000,2.46000,0.00000,88,635.85000,559.55000,0.00000,559.55000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/9/2024,6/9/2024,KG,2.07000,0.00000,2.07000,0.00000,88,756.02000,665.30000,0.00000,665.30000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21841,TGM - LEAN GROUND PORK - KILO,6/9/2024,6/9/2024,KG,4.00000,0.00000,4.00000,0.00000,88,1105.06000,972.45000,0.00000,972.45000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/9/2024,6/9/2024,KG,1.15000,0.00000,1.15000,0.00000,88,389.85000,343.07000,0.00000,343.07000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/9/2024,6/9/2024,KG,4.59000,0.00000,4.59000,0.00000,88,2036.80000,1792.38000,0.00000,1792.38000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21857,TGM - PORK SUKIYAKI CUT - KILO,6/9/2024,6/9/2024,KG,0.87000,0.00000,0.87000,0.00000,88,408.03000,359.07000,0.00000,359.07000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PILMICO PORK SUKIYAKI,PORK SUKIYAKI,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21862,TGM - PORKCHOP BONELESS - KILO,6/9/2024,6/9/2024,KG,0.93000,0.00000,0.93000,0.00000,88,350.63000,308.55000,0.00000,308.55000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SLBL,PORKCHOP SLBL,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/9/2024,6/9/2024,KG,3.16000,0.00000,3.16000,0.00000,88,1191.97000,1048.93000,0.00000,1048.93000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21869,TGM - PIGUE SOBL - KILO,6/9/2024,6/9/2024,KG,1.08000,0.00000,1.08000,0.00000,88,358.07000,315.10000,0.00000,315.10000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21871,TGM - BEEF CUBES - KILO,6/9/2024,6/9/2024,KG,1.07000,0.00000,1.07000,0.00000,88,563.39000,495.78000,0.00000,495.78000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21873,TGM - BEEF SIRLOIN - KILO,6/9/2024,6/9/2024,KG,0.43000,0.00000,0.43000,0.00000,88,271.58000,238.99000,0.00000,238.99000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF SIRLOIN,BEEF SIRLOIN,BEEF SIRLOIN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21920,TGM - BEEF SUKIYAKI - KILO,6/9/2024,6/9/2024,KG,0.53000,0.00000,0.53000,0.00000,88,327.09000,287.84000,0.00000,287.84000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21921,TGM - PORK LECHON KAWALI - KILO,6/9/2024,6/9/2024,KG,1.28000,0.00000,1.28000,0.00000,88,510.72000,449.43000,0.00000,449.43000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/10/2024,6/10/2024,KG,0.52000,0.00000,0.52000,0.00000,88,191.88000,168.85000,0.00000,168.85000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/10/2024,6/10/2024,KG,0.45000,0.00000,0.45000,0.00000,88,168.66000,148.42000,0.00000,148.42000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21828,TGM - PORK MARINATED BELLY - KILO,6/10/2024,6/10/2024,KG,0.42000,0.00000,0.42000,0.00000,88,205.38000,161.37000,19.36000,180.73000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,RTC,TGM BBQ BELLY,BBQ BELLY,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/10/2024,6/10/2024,KG,0.52000,0.00000,0.52000,0.00000,88,223.90000,197.03000,0.00000,197.03000,SOUTH GMA,METRO RETAIL,METRO GAISANO,2012,METRO BINONDO - LUCKY CHINATOWN,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
